Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,USA,Athens,33.959768,-83.376398,1,33.91895,-83.3482,5.2313,17.5142,0.2987
North America,USA,Athens,33.959768,-83.376398,2,33.92145,-83.34671,5.065,17.5142,0.2892
North America,USA,Athens,33.959768,-83.376398,3,33.9304167,-83.3591667,3.6302,17.5142,0.2073
North America,USA,Athens,33.959768,-83.376398,4,33.929466999999995,-83.363833,3.5631,17.5142,0.2034
North America,USA,Athens,33.959768,-83.376398,5,33.9721167,-83.3884667,1.7675,17.5142,0.1009
North America,USA,Athens,33.959768,-83.376398,6,33.968483,-83.3708,1.098,17.5142,0.0627
North America,USA,Athens,33.959768,-83.376398,7,33.9642,-83.3778833,0.5115,17.5142,0.0292
North America,USA,Athens,33.959768,-83.376398,8,33.96295,-83.3759,0.3568,17.5142,0.0204
North America,USA,Athens,33.959768,-83.376398,9,33.96325,-83.3747667,0.4154,17.5142,0.0237
North America,USA,Athens,33.959768,-83.376398,10,33.95515,-83.371033,0.7131,17.5142,0.0407
North America,USA,Athens,33.959768,-83.376398,11,33.9509167,-83.3704833,1.1253,17.5142,0.0643
North America,USA,Athens,33.959768,-83.376398,12,33.942483,-83.37265,1.9528,17.5142,0.1115
North America,USA,Athens,33.959768,-83.376398,13,33.936483,-83.373533,2.6026,17.5142,0.1486
North America,USA,Athens,33.959768,-83.376398,14,33.9336,-83.3707833,2.9555,17.5142,0.1687
North America,USA,Athens,33.959768,-83.376398,15,33.92095,-83.343233,5.2907,17.5142,0.3021
North America,USA,Athens,33.959768,-83.376398,16,33.92615,-83.3302,5.6688,17.5142,0.3237
North America,USA,Athens,33.959768,-83.376398,17,33.9111,-83.3140167,7.8997,17.5142,0.451
North America,USA,Athens,33.959768,-83.376398,18,33.904883,-83.31665,8.2238,17.5142,0.4696
North America,USA,Athens,33.959768,-83.376398,19,33.9047333,-83.2965667,9.5757,17.5142,0.5467
North America,USA,Athens,33.959768,-83.376398,20,33.8954167,-83.2881,10.843,17.5142,0.6191
North America,USA,Athens,33.959768,-83.376398,21,33.874783,-83.2873167,12.5247,17.5142,0.7151
North America,USA,Athens,33.959768,-83.376398,22,33.8483167,-83.28396670000001,15.0449,17.5142,0.859
North America,USA,Athens,33.959768,-83.376398,23,33.8393,-83.27975,16.0936,17.5142,0.9189
North America,USA,Athens,33.959768,-83.376398,24,33.825083,-83.2780167,17.5142,17.5142,1
North America,USA,Athens,33.959768,-83.376398,25,33.8540833,-83.3090833,13.2925,17.5142,0.759
North America,USA,Athens,33.959768,-83.376398,26,33.913367,-83.3424333,6.0365,17.5142,0.3447
North America,USA,Athens,33.959768,-83.376398,27,33.9056167,-83.3377,7.0002,17.5142,0.3997
North America,USA,Athens,33.959768,-83.376398,28,33.901567,-83.3369667,7.4241,17.5142,0.4239
