Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
South America,Brazil,Curitiba,-25.433386,-49.271747,1,-25.755492,-49.168506,37.2829,37.4342,0.996
South America,Brazil,Curitiba,-25.433386,-49.271747,2,-25.757278,-49.169944,37.4342,37.4342,1
South America,Brazil,Curitiba,-25.433386,-49.271747,3,-25.755529,-49.174319,37.1293,37.4342,0.9919
South America,Brazil,Curitiba,-25.433386,-49.271747,4,-25.750498,-49.177165,36.5147,37.4342,0.9754
South America,Brazil,Curitiba,-25.433386,-49.271747,5,-25.743924,-49.175245,35.8609,37.4342,0.958
South America,Brazil,Curitiba,-25.433386,-49.271747,6,-25.739775,-49.175789,35.402,37.4342,0.9457
South America,Brazil,Curitiba,-25.433386,-49.271747,7,-25.735872,-49.176896,34.9543,37.4342,0.9338
South America,Brazil,Curitiba,-25.433386,-49.271747,8,-25.732997,-49.177596,34.6276,37.4342,0.925
South America,Brazil,Curitiba,-25.433386,-49.271747,9,-25.716497,-49.177141,32.8795,37.4342,0.8783
South America,Brazil,Curitiba,-25.433386,-49.271747,10,-25.692349,-49.171981,30.4848,37.4342,0.8144
South America,Brazil,Curitiba,-25.433386,-49.271747,11,-25.681419000000002,-49.172722,29.3144,37.4342,0.7831
South America,Brazil,Curitiba,-25.433386,-49.271747,12,-25.678531,-49.174977,28.9359,37.4342,0.773
South America,Brazil,Curitiba,-25.433386,-49.271747,13,-25.674057,-49.179590000000005,28.3133,37.4342,0.7563
South America,Brazil,Curitiba,-25.433386,-49.271747,14,-25.66586,-49.182518,27.356,37.4342,0.7308
South America,Brazil,Curitiba,-25.433386,-49.271747,15,-25.655377,-49.186607,26.1204,37.4342,0.6978
South America,Brazil,Curitiba,-25.433386,-49.271747,16,-25.641786,-49.186714,24.6936,37.4342,0.6597
South America,Brazil,Curitiba,-25.433386,-49.271747,17,-25.632168,-49.179327,23.9699,37.4342,0.6403
South America,Brazil,Curitiba,-25.433386,-49.271747,18,-25.61307,-49.171805,22.3555,37.4342,0.5972
South America,Brazil,Curitiba,-25.433386,-49.271747,19,-25.603396,-49.172762,21.3549,37.4342,0.5705
South America,Brazil,Curitiba,-25.433386,-49.271747,20,-25.591402,-49.17155,20.2442,37.4342,0.5408
South America,Brazil,Curitiba,-25.433386,-49.271747,21,-25.539021,-49.192157,14.2053,37.4342,0.3795
South America,Brazil,Curitiba,-25.433386,-49.271747,22,-25.509473,-49.204019,10.8539,37.4342,0.2899
South America,Brazil,Curitiba,-25.433386,-49.271747,23,-25.501971,-49.207419,9.9932,37.4342,0.267
South America,Brazil,Curitiba,-25.433386,-49.271747,24,-25.489144,-49.214065000000005,8.4839,37.4342,0.2266
South America,Brazil,Curitiba,-25.433386,-49.271747,25,-25.481946,-49.213974,7.9246,37.4342,0.2117
South America,Brazil,Curitiba,-25.433386,-49.271747,26,-25.475589000000003,-49.218761,7.0939,37.4342,0.1895
South America,Brazil,Curitiba,-25.433386,-49.271747,27,-25.466204,-49.222132,6.1752,37.4342,0.165
South America,Brazil,Curitiba,-25.433386,-49.271747,28,-25.454121,-49.228788,4.891,37.4342,0.1307
South America,Brazil,Curitiba,-25.433386,-49.271747,29,-25.450025,-49.234578000000006,4.1656,37.4342,0.1113
South America,Brazil,Curitiba,-25.433386,-49.271747,30,-25.442637,-49.24021,3.3297,37.4342,0.0889
South America,Brazil,Curitiba,-25.433386,-49.271747,31,-25.437267,-49.241675,3.0504,37.4342,0.0815
South America,Brazil,Curitiba,-25.433386,-49.271747,32,-25.436345000000003,-49.258815000000006,1.3396,37.4342,0.0358
South America,Brazil,Curitiba,-25.433386,-49.271747,33,-25.4306,-49.260537,1.1676,37.4342,0.0312
South America,Brazil,Curitiba,-25.433386,-49.271747,34,-25.42527,-49.267469,0.9995,37.4342,0.0267
South America,Brazil,Curitiba,-25.433386,-49.271747,35,-25.427038,-49.276144,0.8326,37.4342,0.0222
